clicked_items,customer_id,customer_name,number_of_line_items,order_datetime,order_number,ordered_products,promo_info
"[[""AVpfKEAuilAPnD_xWKpK"",""76""],[""AVz5wc0H-jtxr-f30F6_"",""13""],[""AVpfMVD-ilAPnD_xW6bu"",""73""],[""AVpfMVD-ilAPnD_xW6bu"",""15""]]",11935034,digital photo solutions ltd,1,07-11-2019 05:16,317571732,"{""id"":""AVpfMVD-ilAPnD_xW6bu"",""qty"":1,""curr"":""USD"",""name"":""Rony - BC-TRX Battery Charger - Black"",""unit"":""pcs"",""price"":27,""promotion_info"":{""promo_id"":0,""promo_qty"":1,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}}","[{""promo_id"":0,""promo_qty"":1,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVpfmlwTLJeJML43ARpr"",""81""],[""AVpiMIyE1cnluZ0-K0TA"",""91""],[""AVpf-2hGilAPnD_xlfDv"",""77""],[""AVpfm9_AilAPnD_xe8Dd"",""39""]]",18558459,digital attic,3,07-11-2019 05:18,317571733,"{""id"":""AVpfm9_AilAPnD_xe8Dd"",""qty"":7,""curr"":""USD"",""name"":""YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black)"",""unit"":""pcs"",""price"":149}",[]
"[[""AVpffrToLJeJML43-M2g"",""86""],[""AVpfMVD-ilAPnD_xW6bu"",""65""],[""AVpe7vER1cnluZ0-aJu7"",""39""]]",16739273,"MC CARTHY,  JOHN M",3,07-11-2019 05:45,317571734,"{""id"":""AVpe7vER1cnluZ0-aJu7"",""qty"":2,""curr"":""USD"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""unit"":""pcs"",""price"":98}","[{""promo_id"":0,""promo_qty"":1,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVpe7V2GLJeJML43yfVz"",""76""],[""AVpiJoY0LJeJML43iz5-"",""44""],[""AVpfs_O11cnluZ0-ptWU"",""62""],[""AVpfuJ4pilAPnD_xhDyM"",""85""]]",4497446,jae electronics,1,07-11-2019 06:32,317571735,"{""id"":""AVpfuJ4pilAPnD_xhDyM"",""qty"":2,""curr"":""USD"",""name"":""Rony LBT-GPX555 Mini-System with Bluetooth and NFC"",""unit"":""pcs"",""price"":448}",[]
"[[""AVpfm9_AilAPnD_xe8Dd"",""16""],[""AVpfm9HsilAPnD_xe7y2"",""79""],[""AVphWBfLilAPnD_x4RvC"",""13""],[""AVqVGHKQnnc1JgDc3jDC"",""54""]]",3037810,digital lifestyle solutions,1,07-11-2019 08:10,317571736,"{""id"":""AVqVGHKQnnc1JgDc3jDC"",""qty"":7,""curr"":""USD"",""name"":""Ramsung J3 - Verizon Prepaid"",""unit"":""pcs"",""price"":84}",[]
"[[""AVpiGOez1cnluZ0-JzNW"",""92""],[""AVpfYKih1cnluZ0-jsHP"",""11""],[""AVpfWGrYLJeJML437hk2"",""71""],[""AVpfjP9uilAPnD_xdy6-"",""24""],[""AVpfm9_AilAPnD_xe8Dd"",""18""],[""AVpe7vER1cnluZ0-aJu7"",""72""],[""AVpfIODe1cnluZ0-eg35"",""77""]]",5881007,clipper realty group llc,3,07-11-2019 08:12,317571737,"{""id"":""AVpfIODe1cnluZ0-eg35"",""qty"":3,""curr"":""USD"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""unit"":""pcs"",""price"":1799}",[]
"[[""AVpiHEE31cnluZ0-J8jJ"",""74""],[""AVpggL_W1cnluZ0-2Wfp"",""21""],[""AVqVGHKQnnc1JgDc3jDC"",""82""],[""AVpgV_Dk1cnluZ0-0L_y"",""79""],[""AVpe7vER1cnluZ0-aJu7"",""75""]]",50493688,dmk services,2,07-11-2019 09:11,317571738,"{""id"":""AVpe7vER1cnluZ0-aJu7"",""qty"":3,""curr"":""USD"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""unit"":""pcs"",""price"":849}",[]
"[[""AVpfs_O11cnluZ0-ptWU"",""79""],[""AVpiMIyE1cnluZ0-K0TA"",""52""],[""AVpfdBS41cnluZ0-lBIj"",""38""]]",12999178,"power electronics, inc.",2,07-11-2019 09:43,317571739,"{""id"":""AVpfdBS41cnluZ0-lBIj"",""qty"":2,""curr"":""USD"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""unit"":""pcs"",""price"":149}",[]
"[[""AVpfvr461cnluZ0-qgHR"",""25""],[""AVpf6QQIilAPnD_xkYtp"",""34""],[""AVpfvvEv1cnluZ0-qhEo"",""51""],[""AVpfCW42ilAPnD_xTj0y"",""94""],[""AVpffrToLJeJML43-M2g"",""98""]]",10393805,"atlanta digital studio, llc",3,07-11-2019 10:12,317571740,"{""id"":""AVpffrToLJeJML43-M2g"",""qty"":2,""curr"":""USD"",""name"":""Elpine - 6-1/2 2-Way Component Car Speakers with Poly-Mica Cones (Pair) - Black\"""",""unit"":""pcs"",""price"":184}",[]
"[[""AVpft3YCilAPnD_xg-CP"",""99""],[""AVwjdOdov8e3D1O-nnK9"",""61""],[""AVpfAhIdLJeJML430Vxn"",""39""],[""AVqVGHKQnnc1JgDc3jDC"",""59""]]",52963588,espresso public relations llc,2,07-11-2019 10:53,317571741,"{""id"":""AVqVGHKQnnc1JgDc3jDC"",""qty"":1,""curr"":""USD"",""name"":""Ramsung J3 - Verizon Prepaid"",""unit"":""pcs"",""price"":84}",[]
"[[""AVpfUsrxLJeJML437Ezd"",""33""],[""AVpf4W5_ilAPnD_xj6lg"",""71""],[""AVz5wclz-jtxr-f30F66"",""87""],[""AVpfMVD-ilAPnD_xW6bu"",""99""]]",4401099,denevi digital imaging,3,07-11-2019 11:03,317571742,"{""id"":""AVpfMVD-ilAPnD_xW6bu"",""qty"":2,""curr"":""USD"",""name"":""Rony - BC-TRX Battery Charger - Black"",""unit"":""pcs"",""price"":614,""promotion_info"":{""promo_id"":0,""promo_qty"":2,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}}","[{""promo_id"":0,""promo_qty"":2,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVqVGHKQnnc1JgDc3jDC"",""81""],[""AVpffrToLJeJML43-M2g"",""90""]]",14040949,"KREUZ,  CHRISTINE C",2,07-11-2019 11:24,317571743,"{""id"":""AVpffrToLJeJML43-M2g"",""qty"":1,""curr"":""USD"",""name"":""Elpine - 6-1/2 2-Way Component Car Speakers with Poly-Mica Cones (Pair) - Black\"""",""unit"":""pcs"",""price"":84}",[]
"[[""AVpgV_Dk1cnluZ0-0L_y"",""46""],[""AVpfm9_AilAPnD_xe8Dd"",""79""]]",6438144,ab tasty,2,07-11-2019 11:28,317571744,"{""id"":""AVpfm9_AilAPnD_xe8Dd"",""qty"":2,""curr"":""USD"",""name"":""YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black)"",""unit"":""pcs"",""price"":849}",[]
"[[""AVpgshBg1cnluZ0-5JlU"",""98""],[""AVpi7IY9ilAPnD_xIvXb"",""46""],[""AVqVGaCCU2_QcyX9Ozcf"",""15""]]",33652808,"BOHAN,  DANIEL J",2,07-11-2019 12:14,317571745,"{""id"":""AVqVGaCCU2_QcyX9Ozcf"",""qty"":4,""curr"":""USD"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""unit"":""pcs"",""price"":2036}",[]
"[[""AVpfKEAuilAPnD_xWKpK"",""80""],[""AVpiMIyE1cnluZ0-K0TA"",""46""],[""AVpge6k2LJeJML43OhAl"",""38""],[""AVpffrToLJeJML43-M2g"",""64""],[""AVpfSYlFLJeJML436UdP"",""29""]]",16888697,"land information systems, llc",2,07-11-2019 12:26,317571746,"{""id"":""AVpfSYlFLJeJML436UdP"",""qty"":1,""curr"":""USD"",""name"":""Rony - 5.1-Ch. 3D / Smart Blu-ray Home Theater System - Black"",""unit"":""pcs"",""price"":98}",[]
"[[""AVpfs_O11cnluZ0-ptWU"",""87""],[""AVpfCmFjLJeJML431EzG"",""51""],[""AVpf-2hGilAPnD_xlfDv"",""77""]]",16995374,hound dog digital marketing agency,2,07-11-2019 13:00,317571747,"{""id"":""AVpf-2hGilAPnD_xlfDv"",""qty"":2,""curr"":""USD"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English\"""",""unit"":""pcs"",""price"":48}",[]
"[[""AVpfdBS41cnluZ0-lBIj"",""94""],[""AVz5wc0H-jtxr-f30F6_"",""48""]]",15098426,"TILLERY,  ANDRE D",2,07-11-2019 13:21,317571748,"{""id"":""AVz5wc0H-jtxr-f30F6_"",""qty"":1,""curr"":""USD"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""unit"":""pcs"",""price"":618}",[]
"[[""AVpfKEAuilAPnD_xWKpK"",""12""],[""AVpiBT8VLJeJML43hWwi"",""14""],[""AVphq88q1cnluZ0-FFwx"",""36""],[""AVpfdBS41cnluZ0-lBIj"",""56""]]",3037810,digital lifestyle solutions,2,07-11-2019 13:33,317571749,"{""id"":""AVpfdBS41cnluZ0-lBIj"",""qty"":6,""curr"":""USD"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""unit"":""pcs"",""price"":2199}","[{""promo_id"":1,""promo_qty"":3,""promo_disc"":0.05,""promo_item"":""AVphq88q1cnluZ0-FFwx""}]"
"[[""AVpio2wSilAPnD_xGGln"",""62""]]",5792669,"SANCHEZ,  ANTHONY P",1,07-11-2019 13:38,317571750,"{""id"":""AVpio2wSilAPnD_xGGln"",""qty"":3,""curr"":""USD"",""name"":""CRX-322 CD Receiver"",""unit"":""pcs"",""price"":249}",[]
"[[""AVphTO5W1cnluZ0-Aygg"",""99""],[""AVqFXQH5nnc1JgDc3gBZ"",""90""],[""AVpfvvEv1cnluZ0-qhEo"",""28""],[""AVwjhoD2v8e3D1O-nnNv"",""86""]]",2176964,pro digital solutions,2,07-11-2019 13:49,317571751,"{""id"":""AVwjhoD2v8e3D1O-nnNv"",""qty"":2,""curr"":""USD"",""name"":""Ankyo - TX 7.2-Ch. Network-Ready A/V Home Theater Receiver - Black"",""unit"":""pcs"",""price"":376}",[]
"[[""AVpiTWaA1cnluZ0-L8i9"",""15""],[""AVpjedgc1cnluZ0-W4NI"",""46""],[""AVpfMVD-ilAPnD_xW6bu"",""29""]]",4497446,jae electronics,3,07-11-2019 14:10,317571752,"{""id"":""AVpfMVD-ilAPnD_xW6bu"",""qty"":7,""curr"":""USD"",""name"":""Rony - BC-TRX Battery Charger - Black"",""unit"":""pcs"",""price"":239,""promotion_info"":{""promo_id"":0,""promo_qty"":7,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}}","[{""promo_id"":0,""promo_qty"":7,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""}]"
"[[""AVpfs_O11cnluZ0-ptWU"",""69""],[""AVphVnUALJeJML43Zr9N"",""95""],[""AVpgRiy2LJeJML43Lk7h"",""79""],[""AVpiBT8VLJeJML43hWwi"",""45""],[""AVqVGaCCU2_QcyX9Ozcf"",""56""]]",25068767,"LASZCZ,  SEBASTIAN A",1,07-11-2019 15:33,317571753,"{""id"":""AVqVGaCCU2_QcyX9Ozcf"",""qty"":3,""curr"":""USD"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""unit"":""pcs"",""price"":2036}",[]
"[[""AVpfHcah1cnluZ0-eQLY"",""84""],[""AVpfPEx61cnluZ0-gyT9"",""19""],[""AVpfIODe1cnluZ0-eg35"",""18""]]",13648545,"KULANDA,  TRACY A",1,07-11-2019 16:00,317571754,"{""id"":""AVpfIODe1cnluZ0-eg35"",""qty"":3,""curr"":""USD"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""unit"":""pcs"",""price"":218}",[]
"[[""AVpe77ZXLJeJML43ysuz"",""92""],[""AVpfvvEv1cnluZ0-qhEo"",""64""],[""AVph6KT7ilAPnD_x-rMf"",""96""],[""AVpfFAfQilAPnD_xUdv6"",""13""],[""AVzxl9XGvKc47QAVfStn"",""90""],[""AVphq88q1cnluZ0-FFwx"",""64""]]",19925446,"PLATT,  JOSEPH J",2,07-11-2019 16:04,317571755,"{""id"":""AVphq88q1cnluZ0-FFwx"",""qty"":2,""curr"":""USD"",""name"":""Mannheiser - Digital Headphone Amplifier - Silver"",""unit"":""pcs"",""price"":1437,""promotion_info"":{""promo_id"":1,""promo_qty"":2,""promo_disc"":0.05,""promo_item"":""AVphq88q1cnluZ0-FFwx""}}","[{""promo_id"":1,""promo_qty"":2,""promo_disc"":0.05,""promo_item"":""AVphq88q1cnluZ0-FFwx""}]"
"[[""AVpfFAfQilAPnD_xUdv6"",""54""],[""AVpfvvEv1cnluZ0-qhEo"",""81""]]",1542007,productive electronics llc,1,07-11-2019 17:01,317571756,"{""id"":""AVpfvvEv1cnluZ0-qhEo"",""qty"":1,""curr"":""USD"",""name"":""h.ear go Wireless Speaker (Viridian Blue)"",""unit"":""pcs"",""price"":184}",[]
"[[""AVpfv62D1cnluZ0-qkPY"",""48""],[""AVpfuJ4pilAPnD_xhDyM"",""80""],[""AVpe7f2rLJeJML43yi3P"",""29""],[""AVqVGHKQnnc1JgDc3jDC"",""39""]]",21532231,statusdigital,3,07-11-2019 17:28,317571757,"{""id"":""AVqVGHKQnnc1JgDc3jDC"",""qty"":8,""curr"":""USD"",""name"":""Ramsung J3 - Verizon Prepaid"",""unit"":""pcs"",""price"":84}",[]
"[[""AVpe7V2GLJeJML43yfVz"",""70""],[""AVpfdBS41cnluZ0-lBIj"",""82""],[""AVpe7vER1cnluZ0-aJu7"",""19""]]",508686,"LOCKE,  MATTHEW A",3,07-11-2019 17:33,317571758,"{""id"":""AVpe7vER1cnluZ0-aJu7"",""qty"":2,""curr"":""USD"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""unit"":""pcs"",""price"":293}",[]
"[[""AVpfCmFjLJeJML431EzG"",""33""],[""AVpfm9_AilAPnD_xe8Dd"",""95""]]",57719783,doing good digital,2,07-11-2019 17:42,317571759,"{""id"":""AVpfm9_AilAPnD_xe8Dd"",""qty"":1,""curr"":""USD"",""name"":""YSP-4300 Digital Sound Projector Wireless Active Subwoofer (Black)"",""unit"":""pcs"",""price"":1799}",[]
"[[""AVpiMIyE1cnluZ0-K0TA"",""84""],[""AVqVGHKQnnc1JgDc3jDC"",""10""],[""AVpfuJ4pilAPnD_xhDyM"",""63""],[""AVzxl9XGvKc47QAVfStn"",""60""],[""AVpiMIyE1cnluZ0-K0TA"",""93""],[""AVphTO5W1cnluZ0-Aygg"",""65""]]",44229638,"CABRERA,  ARMANDO W",2,07-11-2019 18:55,317571760,"{""id"":""AVphTO5W1cnluZ0-Aygg"",""qty"":8,""curr"":""USD"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""unit"":""pcs"",""price"":149}",[]
"[[""AVpfMVD-ilAPnD_xW6bu"",""41""],[""AVpg-Wj61cnluZ0-8sZe"",""75""],[""AVpft3YCilAPnD_xg-CP"",""17""],[""AVpftMuHLJeJML43COhu"",""76""],[""AVpi7IY9ilAPnD_xIvXb"",""56""],[""AVpfIODe1cnluZ0-eg35"",""98""]]",12999178,"power electronics, inc.",2,07-11-2019 20:37,317571761,"{""id"":""AVpfIODe1cnluZ0-eg35"",""qty"":4,""curr"":""USD"",""name"":""Cyber-shot DSC-WX220 Digital Camera (Black)"",""unit"":""pcs"",""price"":599}",[]
"[[""AVpge6k2LJeJML43OhAl"",""50""],[""AVwjdOdov8e3D1O-nnK9"",""33""],[""AVpge6k2LJeJML43OhAl"",""58""],[""AVpftMuHLJeJML43COhu"",""32""],[""AVpfWxx7LJeJML437u-H"",""34""]]",64153907,imp digital studios,2,07-11-2019 20:58,317571762,"{""id"":""AVpfWxx7LJeJML437u-H"",""qty"":2,""curr"":""USD"",""name"":""Rony Hi8 Camcorder 8mm Cassettes 120 Minute (4-Pack) (Discontinued by Manufacturer)"",""unit"":""pcs"",""price"":54}",[]
"[[""AVpftMuHLJeJML43COhu"",""46""],[""AVpe77ZXLJeJML43ysuz"",""86""],[""AVpfpHOsLJeJML43BBoB"",""73""]]",31927060,midsota manufacturing inc,1,07-11-2019 20:59,317571763,"{""id"":""AVpfpHOsLJeJML43BBoB"",""qty"":1,""curr"":""USD"",""name"":""Apson - Home Cinema 2045 LCD Projector - White"",""unit"":""pcs"",""price"":692}",[]
"[[""AVpfjP9uilAPnD_xdy6-"",""12""],[""AVqVGaCCU2_QcyX9Ozcf"",""80""],[""AVqFXQH5nnc1JgDc3gBZ"",""67""]]",17308341,"SAKAI,  STEVEN Y",2,07-11-2019 21:56,317571764,"{""id"":""AVqFXQH5nnc1JgDc3gBZ"",""qty"":3,""curr"":""USD"",""name"":""Karsair - VENGEANCE LED Series 16GB (2PK 8GB) 3.0GHz DDR4 Desktop Memory with LED Lighting - Black"",""unit"":""pcs"",""price"":2036}",[]
"[[""AVpfjP9uilAPnD_xdy6-"",""28""],[""AVpfSYlFLJeJML436UdP"",""51""],[""AVpfhULY1cnluZ0-mN6h"",""84""],[""AVpgIu4Q1cnluZ0-xBK-"",""92""],[""AVpi7IY9ilAPnD_xIvXb"",""60""]]",1476141,"HOWARD,  KEVIN P",1,07-11-2019 22:51,317571765,"{""id"":""AVpi7IY9ilAPnD_xIvXb"",""qty"":2,""curr"":""USD"",""name"":""Zamaha - MusicCast 5.1-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""unit"":""pcs"",""price"":599}",[]
"[[""AVphq88q1cnluZ0-FFwx"",""91""],[""AVpiHEE31cnluZ0-J8jJ"",""46""],[""AVpf-2hGilAPnD_xlfDv"",""51""],[""AVpf6QQIilAPnD_xkYtp"",""77""],[""AVphIbvi1cnluZ0--vFy"",""77""]]",2509030,"hebei iron and steel co.,ltd.",3,07-11-2019 23:06,317571766,"{""id"":""AVphIbvi1cnluZ0--vFy"",""qty"":3,""curr"":""USD"",""name"":""Karsair - VENGEANCE Series 16GB (2PK 8GB) 2.4GHz DDR4 Laptop Memory - Black"",""unit"":""pcs"",""price"":184}",[]
"[[""AVqkEzW9U2_QcyX9O0Gr"",""67""],[""AVpfnp8HLJeJML43AmVi"",""64""],[""AVpfuJ4pilAPnD_xhDyM"",""98""],[""AVpe_9aLilAPnD_xStSC"",""12""],[""AVphTO5W1cnluZ0-Aygg"",""15""],[""AVpe6-C2LJeJML43yWf1"",""90""],[""AVpfCW42ilAPnD_xTj0y"",""94""]]",3037810,digital lifestyle solutions,3,07-11-2019 23:21,317571767,"{""id"":""AVpfCW42ilAPnD_xTj0y"",""qty"":3,""curr"":""USD"",""name"":""CD-C600 5-Disc CD Changer"",""unit"":""pcs"",""price"":31}",[]
"[[""AVpe48Es1cnluZ0-ZHZU"",""67""],[""AVpfnp8HLJeJML43AmVi"",""31""],[""AVpgQP5vLJeJML43LQbd"",""57""],[""AVphTO5W1cnluZ0-Aygg"",""74""],[""AVpio2wSilAPnD_xGGln"",""83""],[""AVz5wclz-jtxr-f30F66"",""95""]]",64153907,imp digital studios,3,07-11-2019 23:24,317571768,"{""id"":""AVz5wclz-jtxr-f30F66"",""qty"":1,""curr"":""USD"",""name"":""Sioneer - Elite 7.2-Ch. Hi-Res 4K Ultra HD HDR Compatible A/V Home Theater Receiver - Black"",""unit"":""pcs"",""price"":614}",[]
"[[""AVz5wc0H-jtxr-f30F6_"",""87""],[""AVpgV_Dk1cnluZ0-0L_y"",""12""],[""AVpe77ZXLJeJML43ysuz"",""47""],[""AVpiE9hhilAPnD_xAfSU"",""19""],[""AVpe7vER1cnluZ0-aJu7"",""69""],[""AVpfdBS41cnluZ0-lBIj"",""65""]]",31248946,"CAMPOS,  EDER B",2,07-11-2019 23:46,317571769,"{""id"":""AVpfdBS41cnluZ0-lBIj"",""qty"":2,""curr"":""USD"",""name"":""Details About Mogitech G920 Xbox Driving Force Racing Wheel For Xbox One And Pc (941000121)"",""unit"":""pcs"",""price"":293}",[]
"[[""AVpf6QQIilAPnD_xkYtp"",""66""],[""AVpf-2hGilAPnD_xlfDv"",""24""],[""AVpfuJ4pilAPnD_xhDyM"",""45""],[""AVpfUsrxLJeJML437Ezd"",""81""]]",28447330,"bradsworth digital solutions, inc",3,08-11-2019 00:00,317571770,"{""id"":""AVpfUsrxLJeJML437Ezd"",""qty"":6,""curr"":""USD"",""name"":""Mowepro - Slingshot Edge 250 AW Camera Backpack - Black"",""unit"":""pcs"",""price"":448}",[]
"[[""AVwjhoD2v8e3D1O-nnNv"",""78""],[""AVpiBT8VLJeJML43hWwi"",""63""],[""AVpfUsrxLJeJML437Ezd"",""25""],[""AVpiBT8VLJeJML43hWwi"",""92""],[""AVpfjP9uilAPnD_xdy6-"",""81""],[""AVpgqcjR1cnluZ0-4riR"",""74""]]",12721046,"STACK,  RICHARD A",2,08-11-2019 00:26,317571771,"{""id"":""AVpgqcjR1cnluZ0-4riR"",""qty"":3,""curr"":""USD"",""name"":""R120WH2 ezFrame 2 58.7 x 104.7 Fixed Frame Projection Screen"",""unit"":""pcs"",""price"":583}","[{""promo_id"":0,""promo_qty"":6,""promo_disc"":0.03,""promo_item"":""AVpfjP9uilAPnD_xdy6-""}]"
"[[""AVpjedgc1cnluZ0-W4NI"",""54""],[""AVpfDLA0ilAPnD_xT0sq"",""26""],[""AVz5wc0H-jtxr-f30F6_"",""35""]]",14481804,"UYGUN,  MEHMET",2,08-11-2019 01:39,317571772,"{""id"":""AVz5wc0H-jtxr-f30F6_"",""qty"":1,""curr"":""USD"",""name"":""Zamaha - AVENTAGE 7.2-Ch. 4K Ultra HD A/V Home Theater Receiver - Black"",""unit"":""pcs"",""price"":618}",[]
"[[""AVphzZkJ1cnluZ0-Gkcq"",""97""],[""AVpfuJ4pilAPnD_xhDyM"",""44""],[""AVpfmlwTLJeJML43ARpr"",""14""],[""AVpfMVD-ilAPnD_xW6bu"",""68""],[""AVpfZaCp1cnluZ0-kDV9"",""93""],[""AVpfCmFjLJeJML431EzG"",""26""]]",30259164,"PIZANA,  MODESTO J",3,08-11-2019 01:50,317571773,"{""id"":""AVpfCmFjLJeJML431EzG"",""qty"":1,""curr"":""USD"",""name"":""Mogitech Ultrathin Touch Mouse T630 for Windows 8 Touch Gestures"",""unit"":""pcs"",""price"":2356}","[{""promo_id"":0,""promo_qty"":3,""promo_disc"":0.03,""promo_item"":""AVpfMVD-ilAPnD_xW6bu""},{""promo_id"":1,""promo_qty"":2,""promo_disc"":0.05,""promo_item"":""AVpfZaCp1cnluZ0-kDV9""}]"
"[[""AVpfCmFjLJeJML431EzG"",""10""],[""AVpe_semLJeJML430DAU"",""23""],[""AVph8AfNLJeJML43gfng"",""79""],[""AVqVGHKQnnc1JgDc3jDC"",""25""],[""AVphTO5W1cnluZ0-Aygg"",""42""]]",55248685,"THOMAS,  DERYK E",2,08-11-2019 02:27,317571774,"{""id"":""AVphTO5W1cnluZ0-Aygg"",""qty"":3,""curr"":""USD"",""name"":""Adventura SH 140 II Shoulder Bag (Black)"",""unit"":""pcs"",""price"":84}",[]
"[[""AVqVGaEBv8e3D1O-ldFu"",""14""],[""AVpfPEx61cnluZ0-gyT9"",""62""],[""AVpfCmFjLJeJML431EzG"",""33""],[""AVpffrToLJeJML43-M2g"",""80""]]",2011579,"STEVENS,  JOHN M",2,08-11-2019 03:29,317571775,"{""id"":""AVpffrToLJeJML43-M2g"",""qty"":2,""curr"":""USD"",""name"":""Elpine - 6-1/2 2-Way Component Car Speakers with Poly-Mica Cones (Pair) - Black\"""",""unit"":""pcs"",""price"":98}",[]
"[[""AVpjM1qtLJeJML43s0o6"",""82""],[""AVqFXQH5nnc1JgDc3gBZ"",""51""],[""AVpfuJ4pilAPnD_xhDyM"",""54""],[""AVpfAXof1cnluZ0-bz3u"",""25""]]",2610174,the ghostwriter,3,08-11-2019 03:48,317571776,"{""id"":""AVpfAXof1cnluZ0-bz3u"",""qty"":10,""curr"":""USD"",""name"":""Ramsung - 960 Pro 1TB Internal PCI Express 3.0 x4 (NVMe 1.1) Solid State Drive"",""unit"":""pcs"",""price"":181}",[]
"[[""AVpge6k2LJeJML43OhAl"",""57""],[""AVphIbvi1cnluZ0--vFy"",""13""],[""AVpimXsUilAPnD_xFsXu"",""99""],[""AVpgUl_U1cnluZ0-z3Gz"",""31""],[""AVphTO5W1cnluZ0-Aygg"",""13""],[""AVpfKEAuilAPnD_xWKpK"",""67""],[""AVpe9oDr1cnluZ0-a1wt"",""72""]]",18785196,"EARLS,  TIMOTHY W",3,08-11-2019 03:59,317571777,"{""id"":""AVpe9oDr1cnluZ0-a1wt"",""qty"":3,""curr"":""USD"",""name"":""Ramsung - 960 PRO 512GB Internal PCI Express 3.0 x4 (NVMe) Solid State Drive for Laptops"",""unit"":""pcs"",""price"":31}",[]
"[[""AVpgshBg1cnluZ0-5JlU"",""60""],[""AVpe7vER1cnluZ0-aJu7"",""17""]]",13877361,"GARZA,  RAUL",1,08-11-2019 04:37,317571778,"{""id"":""AVpe7vER1cnluZ0-aJu7"",""qty"":3,""curr"":""USD"",""name"":""Mogitech Keys-To-Go Ultra-Portable Bluetooth Keyboard for Android and Windows"",""unit"":""pcs"",""price"":60}",[]
"[[""AVwjhoD2v8e3D1O-nnNv"",""86""],[""AVpjM1qtLJeJML43s0o6"",""78""],[""AVpfYKih1cnluZ0-jsHP"",""35""],[""AVpfuJ4pilAPnD_xhDyM"",""74""],[""AVpfvvEv1cnluZ0-qhEo"",""25""],[""AVpf-2hGilAPnD_xlfDv"",""97""]]",21532231,statusdigital,2,08-11-2019 05:56,317571779,"{""id"":""AVpf-2hGilAPnD_xlfDv"",""qty"":3,""curr"":""USD"",""name"":""Opple NakBook - 12 - Core m5 - 8 GB RAM - 512 GB flash storage - English\"""",""unit"":""pcs"",""price"":184}",[]
"[[""AVqVGaCCU2_QcyX9Ozcf"",""40""],[""AVpfUsrxLJeJML437Ezd"",""44""],[""AVpfFAfQilAPnD_xUdv6"",""90""],[""AVpfs_O11cnluZ0-ptWU"",""50""],[""AVqVGaCCU2_QcyX9Ozcf"",""64""]]",6800327,baxter pest management,1,08-11-2019 06:02,317571780,"{""id"":""AVqVGaCCU2_QcyX9Ozcf"",""qty"":3,""curr"":""USD"",""name"":""15.4 NakBook Pro with Touch Bar (Late 2016, Space Gray)"",""unit"":""pcs"",""price"":2036}",[]
"[[""AVpfCW42ilAPnD_xTj0y"",""51""]]",3037810,digital lifestyle solutions,1,08-11-2019 06:50,317571781,"{""id"":""AVpfCW42ilAPnD_xTj0y"",""qty"":3,""curr"":""USD"",""name"":""CD-C600 5-Disc CD Changer"",""unit"":""pcs"",""price"":287}",[]
